"STATISTIC","Statistic Label","C03514V04244","Electoral Division","TLIST(A1)","Year","UNIT","VALUE"
"IIA10","Median earned income per person working","31031027","999 Templeboy South / Mullagheruse","2016","2016","Euro",""
"IIA10","Median earned income per person working","31032","032 Toberpatrick East, Co. Sligo","2016","2016","Euro",""
"IIA10","Median earned income per person working","31033","033 Toberpatrick West, Co. Sligo","2016","2016","Euro","20587"
"IIA10","Median earned income per person working","31034","034 Ballintogher East, Co. Sligo","2016","2016","Euro","27317"
"IIA10","Median earned income per person working","31035","035 Ballintogher West, Co. Sligo","2016","2016","Euro","20886"
"IIA10","Median earned income per person working","31036","036 Ballymote, Co. Sligo","2016","2016","Euro","30081"
"IIA10","Median earned income per person working","31037","037 Ballynakill, Co. Sligo","2016","2016","Euro","43762"
"IIA10","Median earned income per person working","31038","038 Ballysadare East, Co. Sligo","2016","2016","Euro","32200"
"IIA10","Median earned income per person working","31039","039 Ballysadare West, Co. Sligo","2016","2016","Euro","11291"
"IIA10","Median earned income per person working","31040","040 Bricklieve, Co. Sligo","2016","2016","Euro",""
"IIA10","Median earned income per person working","31041","041 Calry, Co. Sligo","2016","2016","Euro","30489"
"IIA10","Median earned income per person working","31042","042 Carney, Co. Sligo","2016","2016","Euro","23777"
"IIA10","Median earned income per person working","31043","043 Carrickbanagher, Co. Sligo","2016","2016","Euro",""
"IIA10","Median earned income per person working","31044","044 Cliffony North, Co. Sligo","2016","2016","Euro","16890"
"IIA10","Median earned income per person working","31045","045 Cliffony South, Co. Sligo","2016","2016","Euro","32764"
"IIA10","Median earned income per person working","31046","046 Collooney, Co. Sligo","2016","2016","Euro","24982"
"IIA10","Median earned income per person working","31047","047 Drumcliff East, Co. Sligo","2016","2016","Euro","31906"
"IIA10","Median earned income per person working","31048","048 Drumcliff West, Co. Sligo","2016","2016","Euro","30191"
"IIA10","Median earned income per person working","31049","049 Drumcolumb, Co. Sligo","2016","2016","Euro","1432"
"IIA10","Median earned income per person working","31050","050 Drumfin, Co. Sligo","2016","2016","Euro","35280"
"IIA10","Median earned income per person working","31051","051 Glencar, Co. Sligo","2016","2016","Euro",""
"IIA10","Median earned income per person working","31052","052 Kilmacowen, Co. Sligo","2016","2016","Euro","23789"
"IIA10","Median earned income per person working","31053","053 Knockaree, Co. Sligo","2016","2016","Euro","21870"
"IIA10","Median earned income per person working","31054","054 Lakeview, Co. Sligo","2016","2016","Euro","20974"
"IIA10","Median earned income per person working","31055","055 Lisconny, Co. Sligo","2016","2016","Euro","43440"
"IIA10","Median earned income per person working","31056","056 Lissadill East, Co. Sligo","2016","2016","Euro","17748"
"IIA10","Median earned income per person working","31057","057 Lissadill North, Co. Sligo","2016","2016","Euro","25960"
"IIA10","Median earned income per person working","31058","058 Lissadill West, Co. Sligo","2016","2016","Euro","27375"
"IIA10","Median earned income per person working","31059","059 Riverstown, Co. Sligo","2016","2016","Euro","18653"
"IIA10","Median earned income per person working","31060","060 Rossinver East, Co. Sligo","2016","2016","Euro","19744"
"IIA10","Median earned income per person working","31061","061 Rossinver West, Co. Sligo","2016","2016","Euro","20983"
"IIA10","Median earned income per person working","31062","062 Achonry East, Co. Sligo","2016","2016","Euro","20921"
"IIA10","Median earned income per person working","31063","063 Achonry West, Co. Sligo","2016","2016","Euro","18624"
"IIA10","Median earned income per person working","31064","064 Aclare, Co. Sligo","2016","2016","Euro","17251"
"IIA10","Median earned income per person working","31065","065 Annagh, Co. Sligo","2016","2016","Euro",""
"IIA10","Median earned income per person working","31066","066 Banada, Co. Sligo","2016","2016","Euro","22434"
"IIA10","Median earned income per person working","31067069","999 Branchfield / Carrownaskeagh","2016","2016","Euro",""
"IIA10","Median earned income per person working","31068","068 Breencorragh, Co. Sligo","2016","2016","Euro",""
"IIA10","Median earned income per person working","31070","070 Cartron, Co. Sligo","2016","2016","Euro",""
"IIA10","Median earned income per person working","31072","072 Cloonoghill, Co. Sligo","2016","2016","Euro","21205"
"IIA10","Median earned income per person working","31073","073 Coolaney, Co. Sligo","2016","2016","Euro","30157"
"IIA10","Median earned income per person working","31074","074 Glendarragh, Co. Sligo","2016","2016","Euro","30278"
"IIA10","Median earned income per person working","31075","075 Kilmacteige, Co. Sligo","2016","2016","Euro",""
"IIA10","Median earned income per person working","31076","076 Kilturra, Co. Sligo","2016","2016","Euro",""
"IIA10","Median earned income per person working","31077","077 Leitrim, Co. Sligo","2016","2016","Euro","27223"
"IIA10","Median earned income per person working","31078071","999 Loughill / Cloonacool","2016","2016","Euro","23691"
"IIA10","Median earned income per person working","31079","079 Owenmore, Co. Sligo","2016","2016","Euro",""
"IIA10","Median earned income per person working","31080","080 Streamstown, Co. Sligo","2016","2016","Euro","28873"
"IIA10","Median earned income per person working","31081","081 Temple, Co. Sligo","2016","2016","Euro","33105"
"IIA10","Median earned income per person working","31082","082 Tobercurry, Co. Sligo","2016","2016","Euro","23896"
"IIA10","Median earned income per person working","32001","001 Cavan Urban, Co. Cavan","2016","2016","Euro","27889"
"IIA10","Median earned income per person working","32002","002 Bailieborough, Co. Cavan","2016","2016","Euro","28016"
"IIA10","Median earned income per person working","32003","003 Carnagarve, Co. Cavan","2016","2016","Euro","28347"
"IIA10","Median earned income per person working","32004","004 Crossbane, Co. Cavan","2016","2016","Euro","30865"
"IIA10","Median earned income per person working","32005","005 Drumanespick, Co. Cavan","2016","2016","Euro",""
"IIA10","Median earned income per person working","32006","006 Enniskeen, Co. Cavan","2016","2016","Euro","32048"
"IIA10","Median earned income per person working","32007","007 Killinkere, Co. Cavan","2016","2016","Euro","25875"
"IIA10","Median earned income per person working","32008","008 Kingscourt, Co. Cavan","2016","2016","Euro","28500"
"IIA10","Median earned income per person working","32009","009 Lisagoan, Co. Cavan","2016","2016","Euro","15764"
"IIA10","Median earned income per person working","32010","010 Mullagh, Co. Cavan","2016","2016","Euro","38567"
"IIA10","Median earned income per person working","32011","011 Shercock, Co. Cavan","2016","2016","Euro","28397"
"IIA10","Median earned income per person working","32012","012 Skeagh, Co. Cavan","2016","2016","Euro","24899"
"IIA10","Median earned income per person working","32013","013 Taghart, Co. Cavan","2016","2016","Euro","27618"
"IIA10","Median earned income per person working","32014","014 Termon, Co. Cavan","2016","2016","Euro","26274"
"IIA10","Median earned income per person working","32015","015 Ballyconnell, Co. Cavan","2016","2016","Euro","28318"
"IIA10","Median earned income per person working","32016","016 Ballymagauran, Co. Cavan","2016","2016","Euro",""
"IIA10","Median earned income per person working","32017","017 Bawnboy, Co. Cavan","2016","2016","Euro","28160"
"IIA10","Median earned income per person working","32019","019 Bilberry, Co. Cavan","2016","2016","Euro","22453"
"IIA10","Median earned income per person working","32020","020 Carn, Co. Cavan","2016","2016","Euro",""
"IIA10","Median earned income per person working","32021","021 Diamond, Co. Cavan","2016","2016","Euro",""
"IIA10","Median earned income per person working","32022","022 Doogary, Co. Cavan","2016","2016","Euro",""
"IIA10","Median earned income per person working","32023","023 Kinawley, Co. Cavan","2016","2016","Euro",""
"IIA10","Median earned income per person working","32024","024 Lissanover, Co. Cavan","2016","2016","Euro","29560"
"IIA10","Median earned income per person working","32025028","999 Pedara Vohers / Tircahan","2016","2016","Euro",""
"IIA10","Median earned income per person working","32026","026 Swanlinbar, Co. Cavan","2016","2016","Euro","19644"
"IIA10","Median earned income per person working","32027018","999 Templeport / Benbrack","2016","2016","Euro","7041"
"IIA10","Median earned income per person working","32029","029 Ballyjamesduff, Co. Cavan","2016","2016","Euro","23755"
"IIA10","Median earned income per person working","32030","030 Castlerahan, Co. Cavan","2016","2016","Euro","21616"
"IIA10","Median earned income per person working","32031","031 Kilbride, Co. Cavan","2016","2016","Euro","18945"
"IIA10","Median earned income per person working","32032","032 Lurgan, Co. Cavan","2016","2016","Euro","19360"
"IIA10","Median earned income per person working","32033","033 Munterconnaught, Co. Cavan","2016","2016","Euro","29835"
"IIA10","Median earned income per person working","32034","034 Virginia, Co. Cavan","2016","2016","Euro","27656"
"IIA10","Median earned income per person working","32035","035 Ardue, Co. Cavan","2016","2016","Euro","18892"
"IIA10","Median earned income per person working","32036","036 Arvagh, Co. Cavan","2016","2016","Euro","20575"
"IIA10","Median earned income per person working","32037","037 Ashfield, Co. Cavan","2016","2016","Euro","20328"
"IIA10","Median earned income per person working","32038","038 Ballintemple, Co. Cavan","2016","2016","Euro","31645"
"IIA10","Median earned income per person working","32039","039 Ballyhaise, Co. Cavan","2016","2016","Euro","32413"
"IIA10","Median earned income per person working","32040","040 Ballymachugh, Co. Cavan","2016","2016","Euro","20059"
"IIA10","Median earned income per person working","32041","041 Bellananagh, Co. Cavan","2016","2016","Euro","18810"
"IIA10","Median earned income per person working","32042","042 Belturbet Urban, Co. Cavan","2016","2016","Euro","22788"
"IIA10","Median earned income per person working","32043","043 Bruce Hall, Co. Cavan","2016","2016","Euro",""
"IIA10","Median earned income per person working","32044","044 Butler's Bridge, Co. Cavan","2016","2016","Euro","22713"
"IIA10","Median earned income per person working","32045","045 Canningstown, Co. Cavan","2016","2016","Euro","25263"
"IIA10","Median earned income per person working","32046","046 Carrafin, Co. Cavan","2016","2016","Euro",""
"IIA10","Median earned income per person working","32047","047 Castlesaunderson, Co. Cavan","2016","2016","Euro","16903"
"IIA10","Median earned income per person working","32048","048 Cavan Rural, Co. Cavan","2016","2016","Euro","31656"
"IIA10","Median earned income per person working","32049","049 Clonervy, Co. Cavan","2016","2016","Euro","29333"
"IIA10","Median earned income per person working","32050","050 Cootehill Rural, Co. Cavan","2016","2016","Euro","23269"
"IIA10","Median earned income per person working","32051","051 Cootehill Urban, Co. Cavan","2016","2016","Euro","21289"
"IIA10","Median earned income per person working","32052","052 Corr, Co. Cavan","2016","2016","Euro",""
"IIA10","Median earned income per person working","32053","053 Corraneary, Co. Cavan","2016","2016","Euro","16772"
"IIA10","Median earned income per person working","32054","054 Crossdoney, Co. Cavan","2016","2016","Euro","25720"
"IIA10","Median earned income per person working","32055","055 Crosskeys, Co. Cavan","2016","2016","Euro","27882"
"IIA10","Median earned income per person working","32056","056 Cuttragh, Co. Cavan","2016","2016","Euro","24829"
"IIA10","Median earned income per person working","32057","057 Denn, Co. Cavan","2016","2016","Euro","16714"
"IIA10","Median earned income per person working","32058","058 Derrin, Co. Cavan","2016","2016","Euro","27212"
"IIA10","Median earned income per person working","32059","059 Drumcarban, Co. Cavan","2016","2016","Euro","24038"
